,level_0,AGEGROUP,SEX,INDUSTRY,xo_c,yo_c,xd_c,yd_c,indexes,dest_sa,orig_sa,0,1,2,3,4,5,6,distance,cum_dist
371,371,13,female,construction,153.1099600387647,-27.559892312352048,153.22108058761663,-27.537402961885903,5014,30101100603,30102101248,30102101248,30101100603,30102101248,0,0,0,0,0.08195447061197118,0.16390894122394237
372,372,10,female,other,153.1608778831794,-27.568974854466617,153.23302241497368,-27.51442547655726,6343,30301105109,30304106712,30304106712,30301105109,30304106712,30304107015,30306108038,0,0,0.09445916507877156,0.26690106630707916
373,373,8,female,health,153.0927384722512,-27.522155582408857,153.14608660247632,-27.465321519331912,11231,30501110930,30102101102,30102101102,30102101102,30102101102,30501110930,30102101102,0,0,0.2289152292338874,0.4578304584677748
374,374,12,male,financial,153.24277696145936,-27.60978231727495,153.0525048127394,-27.524331471797804,9132,30101100616,30102100728,30102100728,30101100616,30102100728,0,0,0,0,0.03750898745405542,0.07501797490811084
375,375,7,female,health,153.13362009314628,-27.57727566791645,153.07397830304524,-27.558973470878023,8531,30402108634,30504113715,30504113715,30402108614,30402108626,30402108614,30402108634,0,0,0.13573645078089136,0.16798583335447503
376,376,6,female,other,153.0152553242408,-27.46828683649528,153.10648980279294,-27.41682306966713,12579,30503113111,30503113111,30503113111,30503113111,30503113111,0,0,0,0,0.0,0.0
377,377,8,female,construction,152.99163393573423,-27.470128964611348,153.08503123222715,-27.486051491606105,5837,30303106203,30503112602,30503112602,30303106207,30302105315,30302105612,30303106203,30403109713,0,0.12603495639718634,0.35514874796615425
378,378,5,female,retail,153.08971907362485,-27.46372673983139,153.28051143778464,-27.36705695410077,5514,30502111310,30304107015,30304107015,30502111310,30304107015,30304107001,30301105126,30304107015,0,0.10356861123134532,0.36376349190001755
379,379,5,male,it,153.0358610927741,-27.46071546555668,153.02433385767483,-27.43955244519855,3259,30101100442,30305107418,30305107418,30101100442,30305107418,0,0,0,0,0.23327474999489137,0.46654949998978273
380,380,7,female,mining,153.26315252563637,-27.537231885731103,153.0675499698559,-27.5347169045486,5797,30102101313,30503113111,30503113111,30302105812,30503113111,30102101313,0,0,0,0.30838881891651365,0.44378878920692044
381,381,5,female,construction,153.19545009494112,-27.470811576800816,153.28405837038275,-27.49935876928317,10762,30103102108,30102100907,30102100907,30103102108,30102100907,0,0,0,0,0.22518147328046245,0.4503629465609249
382,382,8,male,utilities,153.06877736579085,-27.55676526917801,153.21121181310087,-27.54790338845814,9821,30402108614,30402108626,30402108626,30402108626,30402108614,30402108630,30402108630,30402108614,0,0.013468216137118287,0.034995189342056886
383,383,12,female,education,153.05745555995793,-27.568505314526373,152.95919099317916,-27.39473781300198,11519,30101100401,30201102420,30201102420,30101100401,30306107920,0,0,0,0,0.26499558770893694,0.416852506461286
384,384,13,female,arts,153.24885640933798,-27.56950313576749,153.2245500651215,-27.53686230122544,10923,30306107711,30203104003,30203104003,30306107711,30203104003,0,0,0,0,0.21297840632205559,0.42595681264411117
385,385,5,female,health,153.0133569270085,-27.446402675037145,153.07060899310315,-27.521868460671328,10063,30504113405,30101100336,30101100336,30504113405,30504113505,30301104804,30204104408,0,0,0.2369891184994108,0.4775267456633626
386,386,11,male,construction,153.07021397030545,-27.384829543205644,153.27577961284794,-27.534421809754704,2160,30503112501,30202102830,30202102830,30503112501,30204104601,0,0,0,0,0.04642028605911028,0.11414637044419536
387,387,5,female,health,152.97516204885892,-27.469535296521947,152.9802646752755,-27.52892244117193,7954,30402108605,30303106032,30303106032,30301105129,30102101330,30402108605,30305107604,0,0,0.2270764713818188,0.8508103171263459
388,388,7,female,construction,153.06027709556926,-27.556307299301587,153.03065470153666,-27.428864337069648,3117,30101100114,30302105343,30302105343,30101100114,30302105343,0,0,0,0,0.17262336239784748,0.34524672479569496
389,389,13,female,admin,153.0927384722512,-27.546929569841414,153.2681463321126,-27.53153745921193,8734,30403109615,30303106221,30303106221,30403109615,0,0,0,0,0,0.0924091087910717,0.0924091087910717
390,390,10,male,health,153.02607252438253,-27.50012854279556,152.99536308191662,-27.520105455848856,430,30504113708,30302105206,30302105206,30504113708,0,0,0,0,0,0.06493637732415945,0.06493637732415945
391,391,8,male,professional,153.03268799466525,-27.46937593809665,153.20780929333776,-27.4311434439046,2446,30203103603,30204104509,30204104509,30203103603,30204104509,0,0,0,0,0.09453320912044143,0.18906641824088286
392,392,13,female,publicAdmin,153.2819909838788,-27.491394797577428,153.099272374619,-27.513073476977688,1853,30504113420,30304106812,30304106812,30504113420,0,0,0,0,0,0.07573060084898252,0.07573060084898252
393,393,9,female,realEstate,153.0281165436013,-27.530142434624807,153.092168214045,-27.444758446051125,4815,30101100407,30401108111,30401108111,30101100407,30401108111,0,0,0,0,0.25858427501892994,0.5171685500378599
394,394,14,male,manufacturing,153.08971907362485,-27.557008004268223,153.01471725601635,-27.52892244117193,7101,30102101106,30501110601,30501110601,30102101106,0,0,0,0,0,0.2043532174890293,0.2043532174890293
395,395,9,male,health,153.06569454902797,-27.46843622175941,153.01758255602604,-27.285206201086176,6809,30303106321,30303106032,30303106032,30303106516,30303106032,30303106022,30303106321,0,0,0.05133005230039918,0.12469575624819701
396,396,13,female,realEstate,153.0263695559118,-27.52514017953221,153.02383543088038,-27.499385940038128,5611,30501111019,30502111702,30502111702,30501111019,30501110513,30502111702,30502111702,30502111301,0,0.07287069930899966,0.16749445166162008
397,397,8,male,health,152.94204967064545,-27.543631033935185,153.05022592267042,-27.54677491134786,7791,30501110536,30501110536,30501110536,30501110536,0,0,0,0,0,0.0,0.0
398,398,7,male,other,153.43937727514418,-27.46768180720868,153.1111563368377,-27.55952200971296,2295,30304106814,30302105903,30302105903,30304106814,0,0,0,0,0,0.025968982998341664,0.025968982998341664
399,399,9,female,retail,153.08971907362485,-27.47623500734696,153.22513090005478,-27.3679299360242,1666,30304106809,30403109311,30403109311,30403109311,30403109311,30403109311,30403109311,30304106809,0,0.04491218344018089,0.04491218344018089
400,400,12,female,construction,152.94943761832525,-27.486597046639915,153.22273872474486,-27.36579843349057,142,30501110531,30504113305,30504113305,30501110531,0,0,0,0,0,0.03142670909760044,0.03142670909760044
401,401,10,female,professional,153.19545009494112,-27.469936611675266,152.9740189970926,-27.494565053291147,10733,30101100401,30202102820,30202102820,30202102820,30101100401,30306107817,0,0,0,0.2237792543458659,0.37342026784146787
402,402,11,female,construction,153.23225550947626,-27.45176018614611,153.0688520185074,-27.45152840890154,12478,30403109430,30504113717,30504113717,30403109430,0,0,0,0,0,0.027003064104380924,0.027003064104380924
403,403,8,male,other,153.0602990072444,-27.53852590874189,152.9764309222568,-27.46122336495089,9341,30501110611,30303106110,30303106110,30501110611,0,0,0,0,0,0.11218125374331156,0.11218125374331156
404,404,7,male,publicAdmin,153.0221150524301,-27.49527568344712,153.0280951448887,-27.40769046426746,3062,30101100121,30401108407,30401108407,30101100121,30304106907,0,0,0,0,0.268626679894893,0.433241123912951
405,405,10,female,publicAdmin,153.06100729899387,-27.33672463173735,153.00536340566774,-27.39473781300198,7420,30101100447,30102100812,30102100812,30102100812,30101100447,30102100812,30102100812,30102100812,0,0.05132851153807433,0.10265702307614866
406,406,9,female,education,153.0323680300457,-27.56965210853233,153.21300537977504,-27.48365992034573,11634,30102100924,30302105531,30302105531,30101100510,30102100924,30303106324,30101100502,0,0,0.28614184912615964,0.7186367124373132
407,407,7,male,other,152.94803248196143,-27.472664753130665,153.00291349625127,-27.48365992034573,103,30501111105,30202103405,30202103405,30202103405,30201102302,30202103405,30201102302,30501111105,0,0.08270860430517318,0.252417591559509
408,408,12,female,utilities,153.10871244363733,-27.55673729506649,152.98802538406207,-27.41266051378508,4188,30204104212,30304107101,30304107101,30204104212,0,0,0,0,0,0.22490553829015275,0.22490553829015275
409,409,13,female,utilities,153.04411407001214,-27.52548334298273,153.21647832179949,-27.546024425361804,8388,30101100127,30305107632,30305107632,30101100127,30305107632,0,0,0,0,0.2254623050022865,0.450924610004573
410,410,7,female,health,153.02187854537766,-27.467499301440032,153.1898347599754,-27.389899011158068,84,30501110519,30401108114,30401108114,30501110519,0,0,0,0,0,0.11135885713008592,0.11135885713008592
411,411,9,female,construction,153.0975770226666,-27.48976922360964,153.02535377996065,-27.56383452351149,5512,30403109518,30503112306,30503112306,30403109518,30204104501,0,0,0,0,0.10680848217895625,0.31265953735036417
412,412,5,male,construction,153.0222418095418,-27.56366277273497,153.21308330038957,-27.408587460207933,2128,30402108614,30102100728,30102100728,30402108601,30101100505,30402108629,30402108614,0,0,0.3856609682386721,1.0235625051632287
413,413,11,male,it,153.08347949990377,-27.563294003422097,153.03144446297318,-27.58024214297796,5538,30103102031,30101100318,30101100318,30101100407,30103102031,30101100336,30101100318,0,0,0.07886681939242093,0.18421540143317033
414,414,7,female,other,153.05086300433052,-27.489327262555783,153.21473905497308,-27.546024425361804,2400,30204104128,30204104401,30204104401,30204104128,30204104408,0,0,0,0,0.026752056418393084,0.06563518356649582
415,415,5,male,professional,153.02930355928655,-27.465924747472272,153.0095013436104,-27.428864337069648,6428,30501111014,30101100136,30101100136,30101100112,30501111014,0,0,0,0,0.20748349782773323,0.22397176242730632
416,416,5,male,financial,153.2176807658882,-27.49482323108065,153.21547203556392,-27.50339647561168,4489,30102100703,30102101248,30102101248,30102100703,30102101248,0,0,0,0,0.03736091049389775,0.0747218209877955
417,417,6,female,financial,153.02489804898073,-27.529935339888,152.95848538400492,-27.549387681155164,7997,30503113101,30202102812,30202102812,30503113101,0,0,0,0,0,0.03452929600431815,0.03452929600431815
418,418,11,male,publicAdmin,153.18864756477757,-27.491378444968625,153.12822909639084,-27.52448145532537,7470,30305107632,30502111718,30502111718,30501110536,30502111718,30305107632,0,0,0,0.11456951889089532,0.21271212688586927
419,419,9,female,construction,153.06093925929548,-27.39801936768673,153.2761617098724,-27.45852885969215,10354,30501110621,30202102830,30202102830,30501110621,30503112810,0,0,0,0,0.07197342240160504,0.09158979391356775
420,420,12,female,health,153.0311227614053,-27.385100509074466,153.03723906534069,-27.537402961885903,3823,30401108402,30403109615,30403109615,30401108402,30403109615,0,0,0,0,0.08146364325635372,0.16292728651270744
421,421,10,female,health,153.06366664163644,-27.38356746510473,153.0041641666503,-27.48520329016392,9030,30403109306,30401108401,30401108401,30403109306,30403109311,0,0,0,0,0.02901263784853861,0.03691708562349601
422,422,6,female,professional,153.0789831142199,-27.49430056452182,153.0378220606516,-27.494085463250684,6298,30501110531,30304107016,30304107016,30501110531,30304107016,0,0,0,0,0.0764615579563216,0.1529231159126432
423,423,10,female,education,153.03268799466525,-27.551261249786236,153.27025683307536,-27.384826342566303,2340,30501110531,30501110519,30501110519,30501110531,30501110519,0,0,0,0,0.00791646309103833,0.01583292618207666
424,424,10,female,retail,153.04508085572223,-27.471531640817,153.01009798380235,-27.38719786655209,2028,30304106711,30503113111,30503113111,30304106711,30503113111,0,0,0,0,0.13786519564602923,0.27573039129205845
425,425,8,female,health,153.26005150433474,-27.536335581109565,152.98233933644482,-27.550400449872484,2078,30504113208,30504113230,30504113230,30504113230,30504113228,30504113230,30504113230,30504113208,30504113602,0.018518707588424808,0.04186629345445107
426,426,6,male,professional,153.02930355928655,-27.475986947535933,153.015935870966,-27.448497745911425,6052,30101100607,30101100607,30101100607,30101100607,30101100607,30101100607,0,0,0,0.0,0.0
427,427,13,female,financial,153.08302414599285,-27.45273375191718,153.04649766850045,-27.619388882729314,5524,30501110531,30501110536,30501110536,30501110536,30501110531,30501110531,30501110536,0,0,0.004145861654698572,0.008291723309397144
428,428,5,female,education,152.87122144433175,-27.521965714963457,153.1818022498705,-27.566373439094463,8098,30203103924,30203103924,30203103924,30203103924,30203103924,30203103924,0,0,0,0.0,0.0
429,429,5,female,retail,152.8996400736507,-27.516094504848244,153.20691627342336,-27.569279392100405,5077,30203103603,30503112806,30503112806,30203103603,30503112806,0,0,0,0,0.09509320156658904,0.19018640313317808
430,430,10,female,publicAdmin,153.1175101692263,-27.471619117465043,153.27674630646,-27.47965895844633,3225,30503112847,30101100607,30101100607,30101100607,30503112847,0,0,0,0,0.21114860825519252,0.21114860825519252
431,431,11,female,publicAdmin,153.0585677779639,-27.51573616378404,153.2878779900433,-27.608565568847443,2188,30203103603,30501110536,30501110536,30501110536,30501110536,30501111112,30203103603,30501111112,0,0.12046974806027476,0.24519283390047458
432,432,12,male,health,152.9821860560611,-27.57905981303613,153.00596528671414,-27.50322694250002,172,30303106411,30403109518,30403109518,30303106411,0,0,0,0,0,0.14954185912239465,0.14954185912239465
433,433,6,male,education,153.0358610927741,-27.581516458974445,153.29814006762982,-27.291455925842868,344,30504113301,30101100204,30101100204,30502111702,30504113301,0,0,0,0,0.14422107602688472,0.14824269597764214
434,434,9,male,health,153.01672848488312,-27.46681623144616,153.2719698266511,-27.46464831132648,8,30501110522,30201102416,30201102416,30501110522,30201102416,0,0,0,0,0.12225831511912631,0.24451663023825262
435,435,12,female,construction,153.1019939040646,-27.51600016302241,153.05875408560755,-27.51437997465546,11725,30403109416,30305107630,30305107630,30403109416,0,0,0,0,0,0.0799476124309968,0.0799476124309968
436,436,9,male,health,152.95496245175238,-27.465398859214293,153.25318333643875,-27.54805864423832,161,30102100738,30102100946,30102100946,30102100946,30102100946,30102100946,30102100738,30102155118,0,0.12932114768336517,0.20631162451219076
437,437,5,female,retail,153.18864756477757,-27.45659351378672,153.21516331656017,-27.49526072376384,847,30303106511,30303106222,30303106222,30303106416,30303106416,30303106511,30303106222,30303106416,0,0.037678737974570095,0.10772428990765105
